date,eua_carbon_price_eur_tco2,source_created_at,singapore_vlsfo_usd_mt,singapore_hsfo_usd_mt,singapore_hi5_spread_usd_mt,rotterdam_hi5_spread_usd_mt,houston_hi5_spread_usd_mt,capesize_scrubber_savings_usd_day,vlcc_scrubber_savings_usd_day,capesize_eu_ets_surcharge_usd_day,provenance
2023-12-18,72.49,,641.14,487.77,153.37,147.47,140.83,6901.65,8435.35,,icap_ape_eu_ets_daily
2024-01-15,69.25,,603.66,456.17,147.49,142.2,135.06,6637.05,8111.95,,icap_ape_eu_ets_daily
2024-01-16,68.92,,601.62,455.02,146.6,141.24,135.45,6597.0,8063.0,,icap_ape_eu_ets_daily
2024-01-17,68.66,,597.79,451.23,146.56,140.96,136.67,6595.2,8060.8,,icap_ape_eu_ets_daily
2024-01-18,66.83,,593.83,446.45,147.38,142.6,136.83,6632.1,8105.9,,icap_ape_eu_ets_daily
2024-01-19,67.54,,590.49,442.57,147.92,140.94,135.74,6656.4,8135.6,,icap_ape_eu_ets_daily
2024-01-22,65.15,,587.65,439.84,147.81,141.6,135.91,6651.45,8129.55,,icap_ape_eu_ets_daily
2024-01-23,66.03,,581.83,437.24,144.59,138.1,131.81,6506.55,7952.45,,icap_ape_eu_ets_daily
2024-01-24,67.61,,573.95,431.86,142.09,135.15,130.94,6394.05,7814.95,,icap_ape_eu_ets_daily
2024-01-25,67.56,,578.24,437.49,140.75,135.22,129.84,6333.75,7741.25,,icap_ape_eu_ets_daily
2024-01-26,67.56,,581.76,440.42,141.34,135.57,129.7,6360.3,7773.7,,icap_ape_eu_ets_daily
2024-01-29,66.31,,582.41,440.6,141.81,134.18,130.59,6381.45,7799.55,,icap_ape_eu_ets_daily
2024-01-30,65.23,,589.62,447.2,142.42,136.13,130.44,6408.9,7833.1,,icap_ape_eu_ets_daily
2024-01-31,67.91,,586.97,444.99,141.98,136.79,128.91,6389.1,7808.9,,icap_ape_eu_ets_daily
2024-02-01,65.94,,587.73,443.8,143.93,137.77,132.87,6476.85,7916.15,,icap_ape_eu_ets_daily
2024-02-02,65.76,,591.96,447.13,144.83,138.34,132.85,6517.35,7965.65,,icap_ape_eu_ets_daily
2024-02-05,65.5,,592.41,446.85,145.56,138.28,134.56,6550.2,8005.8,,icap_ape_eu_ets_daily
2024-02-06,65.04,,595.08,449.27,145.81,138.96,133.27,6561.45,8019.55,,icap_ape_eu_ets_daily
2024-02-08,64.61,,591.94,446.32,145.62,139.35,130.93,6552.9,8009.1,,icap_ape_eu_ets_daily
2024-02-09,61.79,,593.21,447.78,145.43,139.63,134.31,6544.35,7998.65,,icap_ape_eu_ets_daily
2024-02-12,60.28,,589.74,443.19,146.55,140.29,134.03,6594.75,8060.25,,icap_ape_eu_ets_daily
2024-02-13,58.55,,594.35,447.41,146.94,141.54,134.81,6612.3,8081.7,,icap_ape_eu_ets_daily
2024-02-14,58.37,,588.6,443.65,144.95,139.72,132.65,6522.75,7972.25,,icap_ape_eu_ets_daily
2024-02-15,59.23,,598.1,452.71,145.39,139.54,132.78,6542.55,7996.45,,icap_ape_eu_ets_daily
2024-02-16,59.5,,596.37,450.93,145.44,140.01,132.58,6544.8,7999.2,,icap_ape_eu_ets_daily
2024-02-19,57.21,,599.52,454.65,144.87,138.64,133.21,6519.15,7967.85,,icap_ape_eu_ets_daily
2024-02-20,55.92,,597.53,454.02,143.51,138.96,130.81,6457.95,7893.05,,icap_ape_eu_ets_daily
2024-02-22,55.65,,593.8,450.84,142.96,137.63,131.13,6433.2,7862.8,,icap_ape_eu_ets_daily
2024-02-23,53.43,,591.15,446.11,145.04,138.36,132.86,6526.8,7977.2,,icap_ape_eu_ets_daily
2024-02-26,54.68,,593.63,448.1,145.53,139.07,133.19,6548.85,8004.15,,icap_ape_eu_ets_daily
2024-02-27,55.18,,594.23,449.17,145.06,141.2,133.54,6527.7,7978.3,,icap_ape_eu_ets_daily
2024-02-28,59.31,,587.68,442.67,145.01,139.34,133.7,6525.45,7975.55,,icap_ape_eu_ets_daily
2024-02-29,59.26,,586.14,441.99,144.15,137.72,132.18,6486.75,7928.25,,icap_ape_eu_ets_daily
2024-03-01,58.27,,581.82,437.61,144.21,137.76,132.25,6489.45,7931.55,,icap_ape_eu_ets_daily
2024-03-04,56.27,,581.31,436.03,145.28,137.89,133.28,6537.6,7990.4,,icap_ape_eu_ets_daily
2024-03-05,64.3,,575.2,429.43,145.77,140.03,132.98,6559.65,8017.35,,icap_ape_eu_ets_daily
2024-03-07,61.91,,574.56,428.46,146.1,140.37,132.88,6574.5,8035.5,,icap_ape_eu_ets_daily
2024-03-08,62.08,,576.38,429.85,146.53,140.92,135.7,6593.85,8059.15,,icap_ape_eu_ets_daily
2024-03-11,59.18,,581.46,434.22,147.24,142.57,134.53,6625.8,8098.2,,icap_ape_eu_ets_daily
2024-03-12,58.94,,580.9,433.03,147.87,141.49,135.08,6654.15,8132.85,,icap_ape_eu_ets_daily
2024-03-13,59.71,,581.8,433.46,148.34,141.2,136.38,6675.3,8158.7,,icap_ape_eu_ets_daily
2024-03-14,58.98,,583.2,435.51,147.69,141.75,136.19,6646.05,8122.95,,icap_ape_eu_ets_daily
2024-03-15,62.79,,592.29,442.38,149.91,143.54,137.42,6745.95,8245.05,,icap_ape_eu_ets_daily
2024-03-18,64.6,,595.64,443.82,151.82,146.09,140.18,6831.9,8350.1,,icap_ape_eu_ets_daily
2024-03-19,64.15,,596.37,443.39,152.98,147.0,140.99,6884.1,8413.9,,icap_ape_eu_ets_daily
2024-03-20,62.95,,597.48,443.3,154.18,148.86,141.41,6938.1,8479.9,,icap_ape_eu_ets_daily
2024-03-21,63.06,,590.12,438.63,151.49,146.08,138.4,6817.05,8331.95,,icap_ape_eu_ets_daily
2024-03-22,62.98,,590.19,438.53,151.66,146.24,140.29,6824.7,8341.3,,icap_ape_eu_ets_daily
2024-03-25,67.51,,589.07,435.8,153.27,146.52,140.6,6897.15,8429.85,,icap_ape_eu_ets_daily
2024-03-26,68.77,,588.63,436.16,152.47,145.64,140.01,6861.15,8385.85,,icap_ape_eu_ets_daily
2024-03-27,65.84,,582.88,429.02,153.86,148.53,142.91,6923.7,8462.3,,icap_ape_eu_ets_daily
2024-03-28,65.08,,581.71,427.75,153.96,147.04,142.21,6928.2,8467.8,,icap_ape_eu_ets_daily
2024-04-02,61.22,,582.33,427.64,154.69,148.04,143.52,6961.05,8507.95,,icap_ape_eu_ets_daily
2024-04-04,60.47,,591.34,436.31,155.03,149.09,142.43,6976.35,8526.65,,icap_ape_eu_ets_daily
2024-04-05,61.33,,588.78,432.95,155.83,149.58,145.71,7012.35,8570.65,,icap_ape_eu_ets_daily
2024-04-08,62.66,,589.79,432.13,157.66,153.19,145.0,7094.7,8671.3,,icap_ape_eu_ets_daily
2024-04-09,65.76,,590.22,432.4,157.82,150.66,146.01,7101.9,8680.1,,icap_ape_eu_ets_daily
2024-04-10,67.58,,593.68,436.11,157.57,150.62,145.45,7090.65,8666.35,,icap_ape_eu_ets_daily
2024-04-11,68.04,,598.93,439.79,159.14,154.52,147.04,7161.3,8752.7,,icap_ape_eu_ets_daily
2024-04-12,72.96,,598.28,441.11,157.17,151.16,144.84,7072.65,8644.35,,icap_ape_eu_ets_daily
2024-04-15,73.13,,594.4,436.6,157.8,153.18,145.99,7101.0,8679.0,,icap_ape_eu_ets_daily
2024-04-16,75.75,,596.05,437.45,158.6,151.55,146.1,7137.0,8723.0,,icap_ape_eu_ets_daily
2024-04-18,72.04,,596.06,440.08,155.98,149.48,144.88,7019.1,8578.9,,icap_ape_eu_ets_daily
2024-04-19,72.7,,596.72,441.47,155.25,149.23,143.63,6986.25,8538.75,,icap_ape_eu_ets_daily
2024-04-22,69.84,,599.14,443.93,155.21,149.39,143.15,6984.45,8536.55,,icap_ape_eu_ets_daily
2024-04-23,68.96,,603.17,447.68,155.49,149.57,143.75,6997.05,8551.95,,icap_ape_eu_ets_daily
2024-04-24,70.11,,598.86,445.93,152.93,147.58,140.68,6881.85,8411.15,,icap_ape_eu_ets_daily
2024-04-25,69.82,,598.19,446.15,152.04,146.08,140.32,6841.8,8362.2,,icap_ape_eu_ets_daily
2024-04-26,70.44,,600.45,448.92,151.53,143.54,140.46,6818.85,8334.15,,icap_ape_eu_ets_daily
2024-04-29,68.14,,599.24,448.53,150.71,145.19,138.13,6781.95,8289.05,,icap_ape_eu_ets_daily
2024-04-30,70.01,,592.19,440.78,151.41,144.67,139.35,6813.45,8327.55,,icap_ape_eu_ets_daily
2024-05-02,73.63,,595.42,445.46,149.96,144.07,137.37,6748.2,8247.8,,icap_ape_eu_ets_daily
2024-05-03,76.96,,595.42,445.03,150.39,144.12,138.43,6767.55,8271.45,,icap_ape_eu_ets_daily
2024-05-06,76.01,,596.48,445.67,150.81,146.64,137.08,6786.45,8294.55,,icap_ape_eu_ets_daily
2024-05-07,74.78,,593.32,443.44,149.88,143.7,138.86,6744.6,8243.4,,icap_ape_eu_ets_daily
2024-05-08,74.59,,598.78,445.7,153.08,146.48,139.97,6888.6,8419.4,,icap_ape_eu_ets_daily
2024-05-13,74.04,,601.69,449.58,152.11,145.62,139.17,6844.95,8366.05,,icap_ape_eu_ets_daily
2024-05-14,73.17,,602.34,450.58,151.76,146.13,139.84,6829.2,8346.8,,icap_ape_eu_ets_daily
2024-05-15,74.98,,597.77,446.66,151.11,144.64,138.19,6799.95,8311.05,,icap_ape_eu_ets_daily
2024-05-16,73.8,,605.84,453.27,152.57,146.14,142.21,6865.65,8391.35,,icap_ape_eu_ets_daily
2024-05-17,75.1,,606.33,453.19,153.14,146.51,141.05,6891.3,8422.7,,icap_ape_eu_ets_daily
2024-05-20,77.03,,604.49,449.9,154.59,148.45,142.99,6956.55,8502.45,,icap_ape_eu_ets_daily
2024-05-21,77.63,,605.9,450.32,155.58,149.32,145.03,7001.1,8556.9,,icap_ape_eu_ets_daily
2024-05-22,80.35,,605.56,450.36,155.2,149.46,143.28,6984.0,8536.0,,icap_ape_eu_ets_daily
2024-05-23,80.98,,605.3,451.51,153.79,147.12,141.19,6920.55,8458.45,,icap_ape_eu_ets_daily
2024-05-24,78.71,,602.44,449.13,153.31,147.39,142.42,6898.95,8432.05,,icap_ape_eu_ets_daily
2024-05-28,78.82,,603.87,447.29,156.58,150.17,143.71,7046.1,8611.9,,icap_ape_eu_ets_daily
2024-05-30,77.85,,605.45,452.98,152.47,146.3,140.73,6861.15,8385.85,,icap_ape_eu_ets_daily
2024-05-31,80.54,,604.68,449.51,155.17,148.16,144.07,6982.65,8534.35,,icap_ape_eu_ets_daily
2024-06-03,81.07,,602.25,447.62,154.63,148.4,143.05,6958.35,8504.65,,icap_ape_eu_ets_daily
2024-06-04,76.93,,602.45,448.73,153.72,147.34,142.11,6917.4,8454.6,,icap_ape_eu_ets_daily
2024-06-05,75.64,,606.39,452.07,154.32,148.89,142.24,6944.4,8487.6,,icap_ape_eu_ets_daily
2024-06-06,76.39,,607.62,453.83,153.79,148.78,141.69,6920.55,8458.45,,icap_ape_eu_ets_daily
2024-06-07,75.21,,604.92,450.07,154.85,148.59,142.33,6968.25,8516.75,,icap_ape_eu_ets_daily
2024-06-10,72.97,,599.83,446.27,153.56,148.54,141.47,6910.2,8445.8,,icap_ape_eu_ets_daily
2024-06-11,75.65,,597.3,442.84,154.46,149.49,141.63,6950.7,8495.3,,icap_ape_eu_ets_daily
2024-06-13,75.07,,599.1,443.93,155.17,149.59,144.42,6982.65,8534.35,,icap_ape_eu_ets_daily
2024-06-14,73.6,,600.12,444.96,155.16,149.08,143.06,6982.2,8533.8,,icap_ape_eu_ets_daily
2024-06-17,71.72,,603.19,448.89,154.3,147.86,142.84,6943.5,8486.5,,icap_ape_eu_ets_daily
2024-06-18,72.05,,601.0,447.13,153.87,148.86,142.55,6924.15,8462.85,,icap_ape_eu_ets_daily
2024-06-19,72.89,,603.35,448.73,154.62,148.92,143.27,6957.9,8504.1,,icap_ape_eu_ets_daily
2024-06-20,73.82,,605.92,450.17,155.75,150.24,143.62,7008.75,8566.25,,icap_ape_eu_ets_daily
2024-06-21,72.47,,612.15,456.83,155.32,149.66,143.11,6989.4,8542.6,,icap_ape_eu_ets_daily
2024-06-24,71.07,,609.19,454.09,155.1,148.25,142.32,6979.5,8530.5,,icap_ape_eu_ets_daily
2024-06-25,70.94,,608.43,453.61,154.82,149.33,143.48,6966.9,8515.1,,icap_ape_eu_ets_daily
2024-06-27,71.19,,603.52,449.01,154.51,149.46,142.69,6952.95,8498.05,,icap_ape_eu_ets_daily
2024-06-28,69.94,,601.43,448.46,152.97,147.4,140.71,6883.65,8413.35,,icap_ape_eu_ets_daily
2024-07-01,76.01,,605.69,453.36,152.33,146.1,139.99,6854.85,8378.15,,icap_ape_eu_ets_daily
2024-07-02,74.75,,606.24,453.62,152.62,147.47,140.63,6867.9,8394.1,,icap_ape_eu_ets_daily
2024-07-03,77.14,,606.84,454.57,152.27,145.5,139.73,6852.15,8374.85,,icap_ape_eu_ets_daily
2024-07-04,76.99,,606.7,455.48,151.22,145.68,139.76,6804.9,8317.1,,icap_ape_eu_ets_daily
2024-07-05,76.96,,606.42,456.79,149.63,146.02,138.65,6733.35,8229.65,,icap_ape_eu_ets_daily
2024-07-08,78.44,,606.91,456.4,150.51,145.02,138.95,6772.95,8278.05,,icap_ape_eu_ets_daily
2024-07-09,74.93,,608.49,457.2,151.29,145.6,139.35,6808.05,8320.95,,icap_ape_eu_ets_daily
2024-07-10,75.55,,613.42,464.1,149.32,141.63,137.66,6719.4,8212.6,,icap_ape_eu_ets_daily
2024-07-11,74.76,,613.27,463.35,149.92,145.13,137.42,6746.4,8245.6,,icap_ape_eu_ets_daily
2024-07-12,75.14,,606.5,457.05,149.45,141.9,138.1,6725.25,8219.75,,icap_ape_eu_ets_daily
2024-07-15,74.66,,601.77,452.27,149.5,142.79,137.08,6727.5,8222.5,,icap_ape_eu_ets_daily
2024-07-16,74.13,,597.74,450.74,147.0,140.57,134.59,6615.0,8085.0,,icap_ape_eu_ets_daily
2024-07-17,74.69,,602.45,454.7,147.75,140.31,136.42,6648.75,8126.25,,icap_ape_eu_ets_daily
2024-07-18,72.79,,605.1,455.86,149.24,143.89,137.78,6715.8,8208.2,,icap_ape_eu_ets_daily
2024-07-19,72.53,,608.36,459.66,148.7,141.68,135.61,6691.5,8178.5,,icap_ape_eu_ets_daily
2024-07-22,72.13,,604.84,457.04,147.8,142.43,134.73,6651.0,8129.0,,icap_ape_eu_ets_daily
2024-07-23,71.34,,604.24,457.08,147.16,140.02,134.68,6622.2,8093.8,,icap_ape_eu_ets_daily
2024-07-24,74.75,,602.01,455.97,146.04,141.01,134.03,6571.8,8032.2,,icap_ape_eu_ets_daily
2024-07-25,74.32,,595.32,450.53,144.79,137.07,132.5,6515.55,7963.45,,icap_ape_eu_ets_daily
2024-07-26,75.27,,591.77,447.7,144.07,137.68,131.23,6483.15,7923.85,,icap_ape_eu_ets_daily
2024-07-29,74.57,,591.62,445.53,146.09,140.55,133.93,6574.05,8034.95,,icap_ape_eu_ets_daily
2024-07-30,76.03,,586.53,442.22,144.31,137.65,133.86,6493.95,7937.05,,icap_ape_eu_ets_daily
2024-07-31,76.27,,588.65,444.56,144.09,138.78,131.71,6484.05,7924.95,,icap_ape_eu_ets_daily
2024-08-01,81.37,,581.26,440.37,140.89,134.67,129.39,6340.05,7748.95,,icap_ape_eu_ets_daily
2024-08-02,78.17,,585.12,443.88,141.24,135.9,127.89,6355.8,7768.2,,icap_ape_eu_ets_daily
2024-08-05,80.08,,583.96,442.33,141.63,135.04,129.56,6373.35,7789.65,,icap_ape_eu_ets_daily
2024-08-08,80.37,,589.65,448.5,141.15,135.26,127.73,6351.75,7763.25,,icap_ape_eu_ets_daily
2024-08-09,82.19,,587.88,446.44,141.44,136.43,129.26,6364.8,7779.2,,icap_ape_eu_ets_daily
2024-08-12,82.99,,584.91,443.0,141.91,136.09,128.73,6385.95,7805.05,,icap_ape_eu_ets_daily
2024-08-13,82.61,,582.37,440.77,141.6,134.86,130.79,6372.0,7788.0,,icap_ape_eu_ets_daily
2024-08-14,82.34,,577.83,438.72,139.11,133.88,127.15,6259.95,7651.05,,icap_ape_eu_ets_daily
2024-08-15,81.47,,574.29,437.76,136.53,129.82,124.6,6143.85,7509.15,,icap_ape_eu_ets_daily
2024-08-16,82.82,,572.56,435.86,136.7,131.0,125.76,6151.5,7518.5,,icap_ape_eu_ets_daily
2024-08-19,83.4,,578.57,440.73,137.84,131.28,127.03,6202.8,7581.2,,icap_ape_eu_ets_daily
2024-08-20,84.45,,572.45,437.35,135.1,127.57,124.41,6079.5,7430.5,,icap_ape_eu_ets_daily
2024-08-22,82.84,,579.42,444.51,134.91,129.29,123.16,6070.95,7420.05,,icap_ape_eu_ets_daily
2024-08-23,82.5,,573.09,439.09,134.0,129.94,121.78,6030.0,7370.0,,icap_ape_eu_ets_daily
2024-08-26,80.81,,574.36,438.83,135.53,128.28,122.71,6098.85,7454.15,,icap_ape_eu_ets_daily
2024-08-27,81.85,,571.91,437.08,134.83,128.82,122.15,6067.35,7415.65,,icap_ape_eu_ets_daily
2024-08-28,82.1,,579.74,444.61,135.13,128.87,123.58,6080.85,7432.15,,icap_ape_eu_ets_daily
2024-08-29,81.07,,580.73,443.92,136.81,129.73,125.91,6156.45,7524.55,,icap_ape_eu_ets_daily
2024-08-30,81.73,,581.43,444.62,136.81,131.58,126.55,6156.45,7524.55,,icap_ape_eu_ets_daily
2024-09-02,81.79,,576.58,440.05,136.53,130.29,125.07,6143.85,7509.15,,icap_ape_eu_ets_daily
2024-09-03,80.92,,573.5,439.16,134.34,128.92,122.04,6045.3,7388.7,,icap_ape_eu_ets_daily
2024-09-05,77.88,,586.73,450.89,135.84,129.47,124.95,6112.8,7471.2,,icap_ape_eu_ets_daily
2024-09-06,79.08,,578.87,446.0,132.87,128.02,120.69,5979.15,7307.85,,icap_ape_eu_ets_daily
2024-09-09,77.6,,587.35,453.45,133.9,128.82,120.32,6025.5,7364.5,,icap_ape_eu_ets_daily
2024-09-10,77.69,,589.31,454.92,134.39,128.6,121.38,6047.55,7391.45,,icap_ape_eu_ets_daily
2024-09-11,76.42,,589.24,455.7,133.54,127.08,121.43,6009.3,7344.7,,icap_ape_eu_ets_daily
2024-09-12,76.83,,592.3,459.0,133.3,127.57,120.62,5998.5,7331.5,,icap_ape_eu_ets_daily
2024-09-13,76.58,,588.9,455.06,133.84,127.05,121.55,6022.8,7361.2,,icap_ape_eu_ets_daily
2024-09-16,76.64,,586.08,452.95,133.13,127.71,121.44,5990.85,7322.15,,icap_ape_eu_ets_daily
2024-09-17,74.01,,595.17,460.44,134.73,129.95,123.02,6062.85,7410.15,,icap_ape_eu_ets_daily
2024-09-18,74.12,,598.93,463.82,135.11,130.28,124.18,6079.95,7431.05,,icap_ape_eu_ets_daily
2024-09-19,75.02,,596.63,462.56,134.07,127.87,122.01,6033.15,7373.85,,icap_ape_eu_ets_daily
2024-09-20,74.57,,603.39,467.27,136.12,131.45,123.92,6125.4,7486.6,,icap_ape_eu_ets_daily
2024-09-23,75.53,,605.97,467.79,138.18,132.51,125.91,6218.1,7599.9,,icap_ape_eu_ets_daily
2024-09-24,75.43,,610.76,474.02,136.74,130.22,124.45,6153.3,7520.7,,icap_ape_eu_ets_daily
2024-09-25,75.0,,609.74,473.78,135.96,130.74,122.96,6118.2,7477.8,,icap_ape_eu_ets_daily
2024-09-26,75.39,,605.69,468.84,136.85,130.17,125.84,6158.25,7526.75,,icap_ape_eu_ets_daily
2024-09-27,77.25,,601.73,466.82,134.91,128.99,123.57,6070.95,7420.05,,icap_ape_eu_ets_daily
2024-09-30,77.53,,607.25,470.15,137.1,132.36,124.46,6169.5,7540.5,,icap_ape_eu_ets_daily
2024-10-01,68.9,,605.05,470.62,134.43,128.85,123.1,6049.35,7393.65,,icap_ape_eu_ets_daily
2024-10-02,68.58,,609.54,474.98,134.56,128.96,122.55,6055.2,7400.8,,icap_ape_eu_ets_daily
2024-10-03,67.63,,604.91,470.09,134.82,128.42,121.96,6066.9,7415.1,,icap_ape_eu_ets_daily
2024-10-04,66.55,,610.85,476.58,134.27,128.47,122.31,6042.15,7384.85,,icap_ape_eu_ets_daily
2024-10-07,65.59,,606.93,470.97,135.96,129.84,123.57,6118.2,7477.8,,icap_ape_eu_ets_daily
2024-10-08,65.26,,609.42,471.18,138.24,132.55,126.53,6220.8,7603.2,,icap_ape_eu_ets_daily
2024-10-09,66.71,,604.61,466.5,138.11,132.32,125.5,6214.95,7596.05,,icap_ape_eu_ets_daily
2024-10-10,69.02,,600.66,464.28,136.38,130.98,122.96,6137.1,7500.9,,icap_ape_eu_ets_daily
2024-10-11,69.47,,593.96,456.48,137.48,131.08,124.72,6186.6,7561.4,,icap_ape_eu_ets_daily
2024-10-14,70.88,,595.19,457.09,138.1,131.84,126.48,6214.5,7595.5,,icap_ape_eu_ets_daily
2024-10-15,69.88,,593.97,455.43,138.54,131.28,127.17,6234.3,7619.7,,icap_ape_eu_ets_daily
2024-10-16,69.94,,591.32,453.45,137.87,131.53,126.18,6204.15,7582.85,,icap_ape_eu_ets_daily
2024-10-17,68.81,,591.87,454.36,137.51,132.2,125.95,6187.95,7563.05,,icap_ape_eu_ets_daily
2024-10-18,67.5,,592.31,455.53,136.78,131.26,126.37,6155.1,7522.9,,icap_ape_eu_ets_daily
2024-10-21,67.93,,595.88,459.76,136.12,130.15,123.56,6125.4,7486.6,,icap_ape_eu_ets_daily
2024-10-22,66.76,,594.52,459.24,135.28,129.22,123.76,6087.6,7440.4,,icap_ape_eu_ets_daily
2024-10-23,69.52,,594.84,459.63,135.21,129.68,122.15,6084.45,7436.55,,icap_ape_eu_ets_daily
2024-10-24,70.44,,597.86,461.57,136.29,129.89,125.14,6133.05,7495.95,,icap_ape_eu_ets_daily
2024-10-25,72.32,,590.43,454.67,135.76,128.87,123.35,6109.2,7466.8,,icap_ape_eu_ets_daily
2024-10-28,70.2,,593.4,457.25,136.15,130.63,123.25,6126.75,7488.25,,icap_ape_eu_ets_daily
2024-10-29,72.43,,593.44,456.5,136.94,129.94,125.84,6162.3,7531.7,,icap_ape_eu_ets_daily
2024-10-31,70.64,,598.03,459.94,138.09,131.54,125.56,6214.05,7594.95,,icap_ape_eu_ets_daily
2024-11-01,68.52,,600.17,462.71,137.46,130.98,126.61,6185.7,7560.3,,icap_ape_eu_ets_daily
2024-11-04,68.76,,599.55,461.72,137.83,133.13,125.3,6202.35,7580.65,,icap_ape_eu_ets_daily
2024-11-05,69.16,,594.72,458.34,136.38,130.69,123.68,6137.1,7500.9,,icap_ape_eu_ets_daily
2024-11-06,66.91,,597.07,459.46,137.61,131.81,125.05,6192.45,7568.55,,icap_ape_eu_ets_daily
2024-11-07,69.47,,598.08,460.5,137.58,130.73,125.4,6191.1,7566.9,,icap_ape_eu_ets_daily
2024-11-08,70.37,,599.28,462.17,137.11,129.8,123.74,6169.95,7541.05,,icap_ape_eu_ets_daily
2024-11-11,71.86,,593.8,457.72,136.08,130.76,123.7,6123.6,7484.4,,icap_ape_eu_ets_daily
2024-11-12,70.07,,591.77,455.17,136.6,129.46,124.6,6147.0,7513.0,,icap_ape_eu_ets_daily
2024-11-13,70.01,,586.13,449.34,136.79,130.57,123.99,6155.55,7523.45,,icap_ape_eu_ets_daily
2024-11-14,71.38,,591.3,454.19,137.11,130.78,124.74,6169.95,7541.05,,icap_ape_eu_ets_daily
2024-11-15,70.99,,590.76,452.47,138.29,133.23,125.17,6223.05,7605.95,,icap_ape_eu_ets_daily
2024-11-18,71.97,,589.88,452.97,136.91,132.31,123.83,6160.95,7530.05,,icap_ape_eu_ets_daily
2024-11-19,73.4,,592.01,456.19,135.82,130.1,124.41,6111.9,7470.1,,icap_ape_eu_ets_daily
2024-11-20,72.31,,601.05,464.12,136.93,132.03,126.36,6161.85,7531.15,,icap_ape_eu_ets_daily
2024-11-21,73.12,,601.4,462.73,138.67,132.68,126.62,6240.15,7626.85,,icap_ape_eu_ets_daily
2024-11-22,74.1,,603.73,462.78,140.95,134.97,128.09,6342.75,7752.25,,icap_ape_eu_ets_daily
2024-11-25,73.69,,607.09,465.19,141.9,136.55,130.64,6385.5,7804.5,,icap_ape_eu_ets_daily
2024-11-26,73.74,,606.29,465.83,140.46,134.21,129.21,6320.7,7725.3,,icap_ape_eu_ets_daily
2024-11-28,72.19,,600.42,460.94,139.48,134.06,127.72,6276.6,7671.4,,icap_ape_eu_ets_daily
2024-11-29,71.54,,601.58,461.24,140.34,133.98,130.79,6315.3,7718.7,,icap_ape_eu_ets_daily
2024-12-02,72.72,,605.19,461.98,143.21,136.43,130.84,6444.45,7876.55,,icap_ape_eu_ets_daily
2024-12-03,71.38,,610.64,465.44,145.2,140.91,133.71,6534.0,7986.0,,icap_ape_eu_ets_daily
2024-12-04,70.65,,609.91,464.32,145.59,138.27,134.31,6551.55,8007.45,,icap_ape_eu_ets_daily
2024-12-05,70.86,,613.22,465.52,147.7,141.25,135.69,6646.5,8123.5,,icap_ape_eu_ets_daily
2024-12-06,70.47,,609.64,462.05,147.59,141.63,137.87,6641.55,8117.45,,icap_ape_eu_ets_daily
2024-12-09,70.94,,609.49,463.82,145.67,139.94,135.45,6555.15,8011.85,,icap_ape_eu_ets_daily
2024-12-10,70.21,,611.46,464.93,146.53,140.59,135.16,6593.85,8059.15,,icap_ape_eu_ets_daily
2024-12-11,72.48,,606.62,460.18,146.44,140.7,134.74,6589.8,8054.2,,icap_ape_eu_ets_daily
2024-12-12,71.2,,608.41,462.46,145.95,140.15,134.8,6567.75,8027.25,,icap_ape_eu_ets_daily
2024-12-13,69.23,,612.48,466.41,146.07,140.67,133.92,6573.15,8033.85,,icap_ape_eu_ets_daily
2024-12-16,66.69,,608.92,462.92,146.0,138.69,134.81,6570.0,8030.0,,icap_ape_eu_ets_daily
2025-01-07,73.53,,611.08,467.12,143.96,139.21,131.31,6478.2,7917.8,,icap_ape_eu_ets_daily
2025-01-08,74.03,,613.09,468.06,145.03,139.81,133.63,6526.35,7976.65,,icap_ape_eu_ets_daily
2025-01-09,72.49,,612.51,467.54,144.97,137.93,133.32,6523.65,7973.35,,icap_ape_eu_ets_daily
2025-01-10,73.13,,610.13,464.55,145.58,138.75,134.39,6551.1,8006.9,,icap_ape_eu_ets_daily
2025-01-13,77.03,,608.21,462.92,145.29,139.75,133.52,6538.05,7990.95,,icap_ape_eu_ets_daily
2025-01-14,77.08,,610.45,465.78,144.67,139.26,133.27,6510.15,7956.85,,icap_ape_eu_ets_daily
2025-01-16,78.38,,605.19,463.01,142.18,135.94,130.13,6398.1,7819.9,,icap_ape_eu_ets_daily
2025-01-17,80.03,,601.28,459.82,141.46,134.92,130.05,6365.7,7780.3,,icap_ape_eu_ets_daily
2025-01-20,79.1,,601.14,460.9,140.24,134.09,128.02,6310.8,7713.2,,icap_ape_eu_ets_daily
2025-01-21,80.03,,602.9,461.88,141.02,135.05,130.0,6345.9,7756.1,,icap_ape_eu_ets_daily
2025-01-22,79.42,,607.27,465.62,141.65,134.85,130.6,6374.25,7790.75,,icap_ape_eu_ets_daily
2025-01-23,81.86,,610.66,466.87,143.79,138.15,131.08,6470.55,7908.45,,icap_ape_eu_ets_daily
2025-01-24,81.2,,607.43,465.86,141.57,135.66,129.24,6370.65,7786.35,,icap_ape_eu_ets_daily
2025-01-27,80.45,,605.58,464.66,140.92,135.46,128.66,6341.4,7750.6,,icap_ape_eu_ets_daily
2025-01-28,79.79,,604.01,462.0,142.01,136.48,129.95,6390.45,7810.55,,icap_ape_eu_ets_daily
2025-01-30,84.46,,602.03,459.43,142.6,136.68,130.43,6417.0,7843.0,,icap_ape_eu_ets_daily
